,age,year,L,D
5508,68,1982,759574.95,27232.7
5509,69,1982,731398.4,27880.96
5510,70,1982,684546.82,28237.09
5511,71,1982,643582.34,28976.39
5512,72,1982,601423.74,29312.52
5513,73,1982,549943.39,29521.6
5514,74,1982,519186.97,29548.61
5515,75,1982,476670.05,29384.55
5516,76,1982,431288.56,28833.33
5517,77,1982,390663.78,28692.27
5518,78,1982,351217.91,27604.84
5519,79,1982,316571.68,26761.51
5520,80,1982,267344.05,24870.77
5521,81,1982,240564.04,24889.78
5522,82,1982,210041.92,23542.25
5523,83,1982,176254.89,21079.28
5524,84,1982,155006.37,20379.01
5525,85,1982,134570.69,18974.45
5526,86,1982,116977.08,17978.06
5527,87,1982,97821.22,16035.3
5528,88,1982,80148.2,14145.56
5529,89,1982,65521.7,12613.96
5530,90,1982,51430.17,10501.13
5531,91,1982,39418.29,8604.38
5532,92,1982,30869.61,7367.9
5533,93,1982,23487.48,6037.37
5534,94,1982,16640.77,4659.83
5535,95,1982,11483.22,3342.31
5536,96,1982,8079.23,2622.03
5537,97,1982,5598.11,1903.74
5538,98,1982,3704.6,1339.52
5539,99,1982,2385.42,889.35
5540,0,1982,1521.52,610.24
5541,1,1982,950.28,390.15
5542,2,1982,597.72,212.08
5543,3,1982,353.66,151.06
5544,4,1982,204.34,78.04
5545,5,1982,135.87,44.02
5546,6,1982,85.56,38.02
5547,7,1982,53.32,17
5548,8,1982,39.96,17
5549,9,1982,28.67,5
5550,10,1982,97.22,37
5551,0,1983,1859114.92,22977.83
5552,1,1983,1801231.34,1684.65
5553,2,1983,1782287.24,1170.45
5554,3,1983,1776425.34,933.36
5555,4,1983,1737439.93,725.28
5556,5,1983,1697814.66,613.23
5557,6,1983,1662183.35,518.2
5558,7,1983,1641166.77,516.2
5559,8,1983,1585896.05,467.18
5560,9,1983,1647717.13,418.16
5561,10,1983,1695912.77,442.17
5562,11,1983,1774974.89,476.18
5563,12,1983,1883445.92,614.24
5564,13,1983,1901682.13,722.28
5565,14,1983,1862025.15,869.34
5566,15,1983,1856019.31,1146.44
5567,16,1983,1877395.74,1680.64
5568,17,1983,1952579.74,2251.87
5569,18,1983,2014570.54,2916.12
5570,19,1983,2171367.43,3371.3
5571,20,1983,2181626.14,3380.3
5572,21,1983,2176567.79,3488.35
5573,22,1983,2168271.97,3522.35
5574,23,1983,2156882.59,3622.39
5575,24,1983,2183799.29,3478.33
5576,25,1983,2187583.83,3567.37
5577,26,1983,2158632.67,3566.37
5578,27,1983,2117157.77,3521.35
5579,28,1983,1983369.79,3476.33
5580,29,1983,2102670.72,3457.33
5581,30,1983,2024004.15,3428.32
5582,31,1983,1930113.14,3420.31
5583,32,1983,1866732.15,3502.35
5584,33,1983,1795397.8,3482.34
5585,34,1983,1849156.61,3439.33
5586,35,1983,1848355.63,3550.36
5587,36,1983,1752202.32,3591.38
5588,37,1983,1523745.65,3256.25
5589,38,1983,1351746.15,3385.3
5590,39,1983,1492408.21,3712.42
5591,40,1983,1482174.15,4032.55
5592,41,1983,1337795.7,4064.57
5593,42,1983,1237967.79,4037.55
5594,43,1983,1181369.12,4292.65
5595,44,1983,1189113.53,4479.72
5596,45,1983,1147844.47,4808.85
5597,46,1983,1105618.9,5181
5598,47,1983,1106832.49,5778.22
5599,48,1983,1051909.14,6280.42
5600,49,1983,1079502.86,6669.57
5601,50,1983,1047938.83,7421.85
5602,51,1983,1044228.7,8293.19
5603,52,1983,1069765.19,9127.51
5604,53,1983,1102033.9,10552.05
5605,54,1983,1119361.42,11314.35
5606,55,1983,1094944.42,12709.88
5607,56,1983,1086030.25,13870.33
5608,57,1983,1091541.94,14942.74
5609,58,1983,1052154.22,16294.26
5610,59,1983,1073867.67,17341.66
5611,60,1983,1047112.18,18453.1
5612,61,1983,1036062.91,19730.58
5613,62,1983,990554.74,21581.29
5614,63,1983,952380.17,22493.64
5615,64,1983,926783.82,22459.64
5616,65,1983,900601.13,24172.29
5617,66,1983,849539.86,24474.41
5618,67,1983,811389.42,26021
5619,68,1983,763357.57,27090.42
5620,69,1983,739960.06,28508.96
5621,70,1983,695228.62,29100.18
5622,71,1983,656740.36,29164.21
5623,72,1983,611910.34,30190.6
5624,73,1983,563221.31,30541.73
5625,74,1983,531988.24,30517.73
5626,75,1983,489108.28,30852.86
5627,76,1983,442615.61,30166.59
5628,77,1983,402004.56,29192.22
5629,78,1983,361715.58,28630.01
5630,79,1983,325223.64,28100.8
5631,80,1983,280557.67,26856.32
5632,81,1983,242217.01,24580.44
5633,82,1983,215975.31,24701.49
5634,83,1983,186847.11,23353.97
5635,84,1983,155068.81,20428.85
5636,85,1983,135189.41,19366.45
5637,86,1983,116013.19,18013.92
5638,87,1983,99614.67,17090.57
5639,88,1983,82274.49,14691.65
5640,89,1983,66547.66,13034.01
5641,90,1983,53524.69,11541.44
5642,91,1983,41420.74,9232.55
5643,92,1983,31267.86,7559.91
5644,93,1983,24014.28,6423.47
5645,94,1983,17880.99,5079.95
5646,95,1983,12447.11,3706.43
5647,96,1983,8405.57,2675.03
5648,97,1983,5748.75,2102.81
5649,98,1983,3887.83,1452.56
5650,99,1983,2519.02,994.39
5651,0,1983,1610.53,632.24
5652,1,1983,1016.63,394.15
5653,2,1983,636.64,263.1
5654,3,1983,398.47,164.06
5655,4,1983,229.5,94.04
5656,5,1983,131.93,72.03
5657,6,1983,90.04,33.02
5658,7,1983,58.55,22
5659,8,1983,34.15,20
5660,9,1983,28.22,6
5661,10,1983,86.83,37
5662,0,1984,1851103.3,22366.35
5663,1,1984,1802851.62,1605.53
5664,2,1984,1801791.1,1109.36
5665,3,1984,1800733.23,784.25
5666,4,1984,1797361.67,644.21
5667,5,1984,1737023.69,588.19
5668,6,1984,1698879.35,530.17
5669,7,1984,1682961,493.16
5670,8,1984,1584731.08,469.16
5671,9,1984,1656388.21,400.14
5672,10,1984,1675780.98,460.15
5673,11,1984,1671884.78,482.16
5674,12,1984,1770103.96,568.18
5675,13,1984,1895502.92,714.24
5676,14,1984,1914578.59,881.29
5677,15,1984,1876930.43,1196.39
5678,16,1984,1861760.98,1662.55
5679,17,1984,1898279.88,2173.72
5680,18,1984,1918333.65,2760.91
5681,19,1984,2100968.24,3138.03
5682,20,1984,2163974.96,3396.12
5683,21,1984,2148899.65,3600.19
5684,22,1984,2154189.27,3564.17
5685,23,1984,2163362.64,3645.2
5686,24,1984,2197289.57,3532.16
5687,25,1984,2189427.08,3599.19
5688,26,1984,2175500.95,3581.18
5689,27,1984,2177914.92,3609.19
5690,28,1984,2025773.07,3518.15
5691,29,1984,2150655.38,3448.13
5692,30,1984,2075784.96,3638.2
5693,31,1984,1972290.8,3606.19
5694,32,1984,1939236.96,3576.17
5695,33,1984,1843954.92,3600.19
5696,34,1984,1860812.53,3602.18
5697,35,1984,1823129.64,3628.19
5698,36,1984,1812756.96,3859.27
5699,37,1984,1759609.83,4013.32
5700,38,1984,1469708.92,3514.16
5701,39,1984,1449840.98,3685.22
5702,40,1984,1476494.39,4134.36
5703,41,1984,1434860.01,4386.44
5704,42,1984,1344151.15,4355.44
5705,43,1984,1235750,4349.43
5706,44,1984,1204751.31,4674.54
5707,45,1984,1167171.71,4795.58
5708,46,1984,1148762.69,5319.75
5709,47,1984,1116341.42,5758.89
5710,48,1984,1046297.53,6022.99
5711,49,1984,1115654.21,6917.28
5712,50,1984,1061947.34,7250.38
5713,51,1984,1016463.92,8045.64
5714,52,1984,1037648.64,9022.97
5715,53,1984,1077383.22,9853.24
5716,54,1984,1107413.72,10868.58
5717,55,1984,1080923.37,12024.96
5718,56,1984,1089206.19,13466.43
5719,57,1984,1095910.15,14684.83
5720,58,1984,1029516.54,15717.17
5721,59,1984,1070592.67,17327.7
5722,60,1984,1054502.71,18513.08
5723,61,1984,1019747.78,19323.36
5724,62,1984,996328.27,21511.07
5725,63,1984,991595.23,22749.49
5726,64,1984,951876.28,23356.68
5727,65,1984,902992.53,23631.77
5728,66,1984,864556.93,25000.23
5729,67,1984,834266.54,25676.45
5730,68,1984,768847.56,26646.76
5731,69,1984,745813.77,28298.31
5732,70,1984,703003.57,28973.53
5733,71,1984,667283.48,29601.73
5734,72,1984,621566.03,29997.87
5735,73,1984,576146.82,30649.08
5736,74,1984,545370.95,30994.19
5737,75,1984,502078.24,30438.01
5738,76,1984,453583.34,30793.12
5739,77,1984,412896.45,29592.73
5740,78,1984,371942.99,28925.51
5741,79,1984,334794.59,28439.35
5742,80,1984,287084.43,27097.91
5743,81,1984,254383.65,26122.59
5744,82,1984,217497.49,23824.83
5745,83,1984,192094.15,23395.7
5746,84,1984,164490.93,21896.2
5747,85,1984,135076.52,18966.24
5748,86,1984,116573.49,18023.92
5749,87,1984,98618.56,16741.51
5750,88,1984,83685.31,15105.96
5751,89,1984,68253.64,13278.37
5752,90,1984,54216.32,11428.76
5753,91,1984,42953.17,9896.25
5754,92,1984,32734.65,8056.65
5755,93,1984,24160.5,6405.1
5756,94,1984,18211.94,5250.72
5757,95,1984,13291.2,4156.37
5758,96,1984,9056.4,3020.99
5759,97,1984,5946.64,2082.69
5760,98,1984,3972.04,1486.49
5761,99,1984,2626.7,1039.34
5762,0,1984,1681.58,699.23
5763,1,1984,1060.64,467.15
5764,2,1984,660.19,294.1
5765,3,1984,416.2,158.06
5766,4,1984,267.72,97.03
5767,5,1984,149.11,64.02
5768,6,1984,79.17,41.02
5769,7,1984,60.99,23
5770,8,1984,36.7,14
5771,9,1984,22,10
5772,10,1984,73.83,36
5773,0,1985,1876759.22,22968.28
5774,1,1985,1799303.41,1584.7
5775,2,1985,1805833.29,1109.49
5776,3,1985,1817874.76,829.37
5777,4,1985,1822769.67,719.32
5778,5,1985,1797859.72,554.25
5779,6,1985,1737924.82,539.24
5780,7,1985,1717751.16,447.2
5781,8,1985,1624640.57,449.2
5782,9,1985,1662409.59,441.2
5783,10,1985,1682308.08,437.2
5784,11,1985,1651018.45,447.2
5785,12,1985,1668054.01,517.23
5786,13,1985,1782425.46,713.32
5787,14,1985,1908827.58,941.42
5788,15,1985,1930602.01,1235.55
5789,16,1985,1884770.77,1763.79
5790,17,1985,1887288.65,2086.93
5791,18,1985,1866863.13,2724.22
5792,19,1985,2003435.63,3025.35
5793,20,1985,2094877.84,3141.4
5794,21,1985,2131622.05,3536.58
5795,22,1985,2122563.81,3469.56
5796,23,1985,2147545.99,3582.6
5797,24,1985,2205334.15,3608.61
5798,25,1985,2200402.8,3632.62
5799,26,1985,2177954.78,3516.57
5800,27,1985,2195052.57,3637.63
5801,28,1985,2080622.15,3735.67
5802,29,1985,2200956.67,3698.65
5803,30,1985,2120169.62,3844.72
5804,31,1985,2022279.01,3752.68
5805,32,1985,1980808.41,3856.73
5806,33,1985,1916832.25,3851.72
5807,34,1985,1912906.4,3843.72
5808,35,1985,1836558.96,3939.76
5809,36,1985,1787550.16,4057.81
5810,37,1985,1822755.58,4362.95
5811,38,1985,1690552.11,4430.98
5812,39,1985,1580767.13,3778.69
5813,40,1985,1431099.69,4021.8
5814,41,1985,1432085.39,4364.95
5815,42,1985,1441792.59,5024.24
5816,43,1985,1339397.24,4675.09
5817,44,1985,1264325.34,4857.17
5818,45,1985,1182831.94,5073.27
5819,46,1985,1162659.37,5436.43
5820,47,1985,1159340.52,5784.59
5821,48,1985,1054963.74,6182.77
5822,49,1985,1116777.61,6717
5823,50,1985,1095051,7431.33
5824,51,1985,1028590.14,7878.53
5825,52,1985,1009634.77,8647.87
5826,53,1985,1044204.72,9639.31
5827,54,1985,1083990.44,10561.73
5828,55,1985,1069079.95,12089.4
5829,56,1985,1077708.15,12931.78
5830,57,1985,1098083.94,14538.51
5831,58,1985,1030625.89,15877.1
5832,59,1985,1053398.8,16818.52
5833,60,1985,1046546.45,18688.36
5834,61,1985,1026988.26,19534.74
5835,62,1985,984775.23,21036.41
5836,63,1985,997447.43,22486.06
5837,64,1985,990912.02,23789.64
5838,65,1985,924081.42,25002.19
5839,66,1985,868474.93,24628.02
5840,67,1985,850720.31,26093.67
5841,68,1985,788543.12,26598.89
5842,69,1985,753994.98,28000.52
5843,70,1985,708529.41,29445.17
5844,71,1985,675098.57,30103.46
5845,72,1985,628495.32,30799.78
5846,73,1985,588311.11,30949.85
5847,74,1985,558523.38,31522.1
5848,75,1985,515949.56,31661.16
5849,76,1985,465395.41,30821.78
5850,77,1985,423515.79,30894.82
5851,78,1985,381835.58,30089.46
5852,79,1985,344128.73,29250.08
5853,80,1985,295783.14,28360.69
5854,81,1985,260032.82,26806.99
5855,82,1985,228608.27,25745.51
5856,83,1985,193432.65,23573.55
5857,84,1985,169041.82,22793.19
5858,85,1985,143266.62,20796.3
5859,86,1985,116194.68,17887
5860,87,1985,99150.05,16720.48
5861,88,1985,82588.39,15542.96
5862,89,1985,69168.43,13817.18
5863,90,1985,55589.93,11891.32
5864,91,1985,43399.29,9944.45
5865,92,1985,33777.67,8719.9
5866,93,1985,25165.39,6875.07
5867,94,1985,18210.86,5349.39
5868,95,1985,13458.42,4138.85
5869,96,1985,9595.41,3267.46
5870,97,1985,6385.56,2242
5871,98,1985,4114.29,1506.67
5872,99,1985,2677.48,1087.48
5873,0,1985,1752.78,632.28
5874,1,1985,1119.34,468.21
5875,2,1985,678.5,297.14
5876,3,1985,416.56,184.08
5877,4,1985,273.43,124.06
5878,5,1985,175.69,87.04
5879,6,1985,89.31,40.02
5880,7,1985,51.05,24.01
5881,8,1985,37.84,32.02
5882,9,1985,19.45,8
5883,10,1985,56.18,33
5884,0,1986,1892711.22,22234.74
5885,1,1986,1827553.1,1583.77
5886,2,1986,1804347.47,1098.53
5887,3,1986,1819125.73,875.43
5888,4,1986,1840651.82,706.34
5889,5,1986,1823630.47,564.27
5890,6,1986,1798107.13,541.26
5891,7,1986,1754275.27,464.22
5892,8,1986,1657243.73,432.2
5893,9,1986,1711696,436.21
5894,10,1986,1686199.77,426.21
5895,11,1986,1656213.25,463.23
5896,12,1986,1646949.99,574.28
5897,13,1986,1680070.92,624.3
5898,14,1986,1795352.76,979.47
5899,15,1986,1925312.35,1373.66
5900,16,1986,1940176.19,2001.97
5901,17,1986,1914578.34,2411.16
5902,18,1986,1856314.84,2912.41
5903,19,1986,1951402.86,3092.49
5904,20,1986,2000685.47,3426.66
5905,21,1986,2066841.26,3637.76
5906,22,1986,2101329.98,3590.73
5907,23,1986,2114989.89,3636.75
5908,24,1986,2190738.61,3764.82
5909,25,1986,2204619.56,3776.83
5910,26,1986,2188277.87,3726.8
5911,27,1986,2197322.81,3894.88
5912,28,1986,2093200.29,3970.92
5913,29,1986,2264240.87,4235.04
5914,30,1986,2165435.27,4379.11
5915,31,1986,2064571.99,4216.03
5916,32,1986,2029304.21,4241.05
5917,33,1986,1958707.98,4423.14
5918,34,1986,1989392.48,4382.11
5919,35,1986,1889092.85,4501.18
5920,36,1986,1799508.74,4403.12
5921,37,1986,1799601.42,4460.15
5922,38,1986,1742416.06,4738.29
5923,39,1986,1831009.15,4935.38
5924,40,1986,1563994.42,4207.03
5925,41,1986,1390607.43,4341.1
5926,42,1986,1439085.19,4943.38
5927,43,1986,1433234.24,5249.53
5928,44,1986,1373559.41,5166.49
5929,45,1986,1241374.33,5313.56
5930,46,1986,1172447.83,5530.67
5931,47,1986,1172586.46,5769.78
5932,48,1986,1095396.68,6110.95
5933,49,1986,1133072.98,6650.21
5934,50,1986,1093394.76,7440.6
5935,51,1986,1058881.82,7819.78
5936,52,1986,1020945.99,8410.06
5937,53,1986,1015042.2,9134.41
5938,54,1986,1051573.55,10193.92
5939,55,1986,1045585.35,11308.46
5940,56,1986,1067989.32,12623.1
5941,57,1986,1085231.68,13715.63
5942,58,1986,1029914.35,15236.35
5943,59,1986,1060660.14,16347.9
5944,60,1986,1025133.94,17689.54
5945,61,1986,1019351.4,19093.22
5946,62,1986,995675.66,21033.16
5947,63,1986,985512.36,21760.51
5948,64,1986,996796.99,23606.4
5949,65,1986,958312.28,25237.18
5950,66,1986,890404.06,25131.13
5951,67,1986,856072.83,25572.35
5952,68,1986,801485.62,26999.04
5953,69,1986,776093.09,27736.39
5954,70,1986,716446.78,28947.97
5955,71,1986,680709.75,30116.54
5956,72,1986,632705.58,31080.01
5957,73,1986,597854.57,31205.07
5958,74,1986,570688.54,31157.04
5959,75,1986,529602.25,31794.35
5960,76,1986,478080.97,31798.36
5961,77,1986,434993.07,30720.83
5962,78,1986,391464.43,30518.73
5963,79,1986,353272.65,29526.25
5964,80,1986,302665.94,28665.84
5965,81,1986,267932.73,27466.26
5966,82,1986,233570.68,25885.5
5967,83,1986,203577.39,24624.89
5968,84,1986,170398.94,21966.6
5969,85,1986,147340.4,21096.18
5970,86,1986,123465.25,19186.26
5971,87,1986,98783.69,16369.9
5972,88,1986,83190.34,15156.31
5973,89,1986,68137.22,13377.46
5974,90,1986,56334.09,12150.87
5975,91,1986,44504.95,10236.94
5976,92,1986,34084.62,8514.11
5977,93,1986,25920.59,7115.44
5978,94,1986,18966.29,5381.6
5979,95,1986,13494.63,4129.99
5980,96,1986,9779.59,3204.55
5981,97,1986,6814.37,2369.14
5982,98,1986,4441,1650.8
5983,99,1986,2797.8,1099.53
5984,0,1986,1797.55,681.33
5985,1,1986,1185.33,476.23
5986,2,1986,740.85,297.14
5987,3,1986,428.91,203.1
5988,4,1986,252.71,138.07
5989,5,1986,163.54,78.04
5990,6,1986,108.15,52.02
5991,7,1986,58.97,8
5992,8,1986,30.58,21.01
5993,9,1986,19.63,5
5994,10,1986,46.36,23
5995,0,1987,1897710.86,21806.05
5996,1,1987,1846791.99,1558.57
5997,2,1987,1834875.2,1107.41
5998,3,1987,1814866.43,893.33
5999,4,1987,1842785.69,703.26
6000,5,1987,1842005.47,610.23
6001,6,1987,1823457.3,583.22
6002,7,1987,1812058.44,501.19
6003,8,1987,1692039.01,479.18
6004,9,1987,1753924.47,463.17
6005,10,1987,1733534.29,424.15
6006,11,1987,1658813.12,492.18
6007,12,1987,1651949.38,554.2
6008,13,1987,1659075.84,644.24
6009,14,1987,1692896.45,829.31
6010,15,1987,1812005.11,1173.43
6011,16,1987,1936864.2,1920.7
6012,17,1987,1975323.27,2349.87
6013,18,1987,1884305.58,2840.05
6014,19,1987,1944620.77,2973.1
6015,20,1987,1951828.73,3118.16
6016,21,1987,1977762.98,3320.22
6017,22,1987,2033188.47,3422.27
6018,23,1987,2089985.81,3511.29
6019,24,1987,2156784.37,3612.34
6020,25,1987,2185224.1,3623.34
6021,26,1987,2190005.48,3846.42
6022,27,1987,2205522.75,3921.45
6023,28,1987,2090561.22,3890.43
6024,29,1987,2280748.69,4140.53
6025,30,1987,2221614.87,4348.6
6026,31,1987,2106966.3,4377.62
6027,32,1987,2069271.96,4434.64
6028,33,1987,2007164.42,4592.69
6029,34,1987,2033705.02,4572.69
6030,35,1987,1965151.87,4764.76
6031,36,1987,1849599.49,4666.72
6032,37,1987,1813077.13,4730.75
6033,38,1987,1714391.31,4802.77
6034,39,1987,1906262.34,5091.88
6035,40,1987,1802951.1,5309.96
6036,41,1987,1519743.38,4504.66
6037,42,1987,1397598.45,4780.76
6038,43,1987,1427871.79,5050.86
6039,44,1987,1475028.86,5664.09
6040,45,1987,1349986.6,5611.07
6041,46,1987,1224595,5671.1
6042,47,1987,1181568.73,6031.22
6043,48,1987,1107903.12,6138.26
6044,49,1987,1183580.89,6681.46
6045,50,1987,1106513.28,7321.7
6046,51,1987,1055512.39,7876.9
6047,52,1987,1050279.11,8469.12
6048,53,1987,1025381.3,9118.37
6049,54,1987,1023232.99,9964.68
6050,55,1987,1013699.49,10909.02
6051,56,1987,1046687.42,11911.4
6052,57,1987,1074310.25,13523.99
6053,58,1987,1015182.68,14556.38
6054,59,1987,1065943.16,16216.99
6055,60,1987,1027762.69,17515.46
6056,61,1987,998483.05,18716.91
6057,62,1987,992171.44,20590.6
6058,63,1987,996265.93,21793.05
6059,64,1987,984894.47,22730.39
6060,65,1987,960852.1,24807.16
6061,66,1987,925268.83,25637.47
6062,67,1987,879087.33,26462.77
6063,68,1987,803864.66,26491.78
6064,69,1987,791427.91,27771.25
6065,70,1987,737924.02,28165.4
6066,71,1987,689300.07,29496.89
6067,72,1987,635213.63,30835.38
6068,73,1987,605004.67,31578.66
6069,74,1987,580315.2,31914.78
6070,75,1987,542231.8,31357.58
6071,76,1987,490621.71,31902.77
6072,77,1987,447788.36,31239.54
6073,78,1987,402242.35,31013.44
6074,79,1987,362360.62,30353.2
6075,80,1987,312438.12,29034.72
6076,81,1987,274442.56,27928.31
6077,82,1987,240953.08,26394.75
6078,83,1987,208210.18,24679.11
6079,84,1987,179902.24,23153.55
6080,85,1987,148826.64,20805.68
6081,86,1987,127104.33,19785.3
6082,87,1987,105117.46,17891.61
6083,88,1987,82846.59,14901.5
6084,89,1987,68979.11,13250.89
6085,90,1987,55520.02,11798.36
6086,91,1987,45216.88,10234.78
6087,92,1987,35123.8,8635.19
6088,93,1987,26339.01,6963.57
6089,94,1987,19600.28,5673.09
6090,95,1987,14019.85,4488.66
6091,96,1987,9757.39,3296.22
6092,97,1987,6938.33,2460.91
6093,98,1987,4732.88,1762.65
6094,99,1987,3018.15,1194.44
6095,0,1987,1869.2,789.29
6096,1,1987,1185.17,531.2
6097,2,1987,764.6,371.14
6098,3,1987,467.35,222.09
6099,4,1987,263.4,128.04
6100,5,1987,152.18,62.02
6101,6,1987,102.67,49.02
6102,7,1987,69.97,46.02
6103,8,1987,37.86,10
6104,9,1987,19.76,6
6105,10,1987,38.36,27
6106,0,1988,1929183.63,22015.16
6107,1,1988,1855696.49,1588.58
6108,2,1988,1856965.92,1108.41
6109,3,1988,1843031.61,854.32
6110,4,1988,1839580.03,671.25
6111,5,1988,1845197.4,606.22
6112,6,1988,1841844.12,537.2
6113,7,1988,1835112.67,476.18
6114,8,1988,1747454.59,473.17
6115,9,1988,1799013.72,482.18
6116,10,1988,1773652.57,472.18
6117,11,1988,1704431.61,476.18
6118,12,1988,1654775.78,493.18
6119,13,1988,1664684.39,657.24
6120,14,1988,1672417.95,809.3
6121,15,1988,1710139.55,1189.44
6122,16,1988,1825826.35,1867.69
6123,17,1988,1977616.13,2483.92
6124,18,1988,1947740.43,3002.11
6125,19,1988,1980543.58,3148.16
6126,20,1988,1947829.22,3191.18
6127,21,1988,1931863.94,3230.19
6128,22,1988,1942819.25,3309.22
6129,23,1988,2019660.9,3475.29
6130,24,1988,2130508.77,3644.35
6131,25,1988,2147091.19,3673.37
6132,26,1988,2169176.09,3923.45
6133,27,1988,2205127.73,3894.44
6134,28,1988,2093731.93,4034.5
6135,29,1988,2282126.51,4134.53
6136,30,1988,2232364.27,4655.73
6137,31,1988,2160153.75,4565.69
6138,32,1988,2109615.39,4666.72
6139,33,1988,2047583.65,4734.75
6140,34,1988,2085550.85,4717.75
6141,35,1988,2010354.21,5034.87
6142,36,1988,1923022.91,4882.81
6143,37,1988,1865173.27,5024.86
6144,38,1988,1721364.67,5189.92
6145,39,1988,1888010.23,5309.96
6146,40,1988,1863527.42,5531.05
6147,41,1988,1754735.78,5711.11
6148,42,1988,1527611.99,4978.84
6149,43,1988,1385285.17,5134.9
6150,44,1988,1474944.57,5655.09
6151,45,1988,1448534.46,6235.31
6152,46,1988,1325444.19,6048.24
6153,47,1988,1233248.99,6185.29
6154,48,1988,1116286.99,6374.36
6155,49,1988,1204573.69,6765.51
6156,50,1988,1153391.65,7360.73
6157,51,1988,1066676.4,7660.84
6158,52,1988,1046555.4,8388.11
6159,53,1988,1054147.25,9312.45
6160,54,1988,1034968.74,9611.56
6161,55,1988,986125.17,10656.95
6162,56,1988,1016846.81,11874.4
6163,57,1988,1051901.71,12688.7
6164,58,1988,1002286.82,14482.37
6165,59,1988,1057042,15515.74
6166,60,1988,1028497.89,17446.46
6167,61,1988,1001314.55,18365.8
6168,62,1988,976193.86,19937.38
6169,63,1988,992770.3,21681.03
6170,64,1988,995732.83,22780.44
6171,65,1988,946366.68,24233.98
6172,66,1988,929533.5,25705.52
6173,67,1988,915196.41,26733.9
6174,68,1988,823024.47,27677.25
6175,69,1988,796462.63,27629.23
6176,70,1988,753112.05,28658.61
6177,71,1988,711381.87,29158.8
6178,72,1988,640984.77,30307.22
6179,73,1988,610847.89,31412.63
6180,74,1988,587664.23,32489.03
6181,75,1988,552287.71,32516.04
6182,76,1988,502085.35,31818.79
6183,77,1988,460389.05,31918.82
6184,78,1988,414266.95,31667.73
6185,79,1988,372495.55,30799.41
6186,80,1988,323962.58,30188.18
6187,81,1988,283469.44,28576.58
6188,82,1988,246801.49,27481.18
6189,83,1988,214796.02,25700.52
6190,84,1988,183722.68,24162.96
6191,85,1988,157102.58,22456.32
6192,86,1988,128157.88,19718.31
6193,87,1988,108064.31,18417.83
6194,88,1988,88163.23,16248.02
6195,89,1988,68362.49,13605.04
6196,90,1988,56125.36,12221.53
6197,91,1988,44299.25,10357.83
6198,92,1988,35541.77,9110.38
6199,93,1988,27032.9,7480.77
6200,94,1988,19806.98,5855.17
6201,95,1988,14368.45,4655.73
6202,96,1988,10029.63,3521.3
6203,97,1988,6797.7,2532.93
6204,98,1988,4767.86,1857.68
6205,99,1988,3189.35,1284.48
